5.929872808525266104e-02,3.374007375812702880e-02,6.979718116191131472e-01,2.463778667637422704e+00,1.302599999999999980e+01,5.917971120009707375e-01,4.287367984794134834e-01,1.974800000000000111e+01,1.251999999999999957e+01,8.348934589055778677e-01,2.620000000000000107e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,0.000000000000000000e+00
5.929872808525266104e-02,3.790777387888866201e-02,7.734788587143348604e-01,2.872893258426966412e+00,1.361199999999999832e+01,6.041241062308477794e-01,4.283882343512062096e-01,1.888600000000000634e+01,1.203999999999999915e+01,8.148811995890620219e-01,2.640000000000000124e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,0.000000000000000000e+00
6.754898590580955819e-02,4.346954790764030047e-02,8.489859058095564626e-01,3.327091472450491860e+00,1.419800000000000040e+01,6.178095109793884099e-01,4.280256860005351993e-01,1.802400000000000091e+01,1.156000000000000050e+01,7.940660582097095466e-01,2.660000000000000142e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,0.000000000000000000e+00
6.892402887590237670e-02,4.658646482025451119e-02,9.244929529047783978e-01,3.834260051325919516e+00,1.478400000000000070e+01,6.330909609352721734e-01,4.276482946400806950e-01,1.716199999999999903e+01,1.107999999999999829e+01,7.723987288489104763e-01,2.680000000000000160e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,1.532599999999999909e+02
8.048126503953247080e-02,5.389705809744924081e-02,1.000000000000000000e+00,4.404239212717637741e+00,1.536999999999999922e+01,6.502649507948523588e-01,4.272551296941540788e-01,1.630000000000000071e+01,1.059999999999999964e+01,7.498257839721254037e-01,2.700000000000000178e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,1.320999999999999943e+02
1.220299071845995231e-01,6.289201793940774055e-02,1.075507047095221491e+00,4.782405992051360855e+00,1.595599999999999952e+01,6.469734026291653617e-01,4.330056701805441999e-01,1.543800000000000061e+01,1.008000000000000007e+01,7.262892345651674741e-01,2.670000000000000151e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,1.287900000000000205e+02
1.310330010312822369e-01,6.845181703012305496e-02,1.151014094190443426e+00,5.167927149251427821e+00,1.654200000000000159e+01,6.436178422596079418e-01,4.390070463507660947e-01,1.457600000000000051e+01,9.560000000000000497e+00,7.017260327105824258e-01,2.640000000000000124e-01,1.659644808451334796e+01,6.653472222222222854e+01,6.895138888888889994e+01,1.157811102586194529e+01,1.537372882904544902e+01,1.327431098470551074e+00,6.903448951160067182e+00,1.379600000000000080e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.320079264529123275e-01,1.038216172287688188e+01,4.645999999999999019e+00,4.201544087769200075e-01,2.076139113316654849e-01,4.503999999999999915e+01,3.040000000000000036e+00,7.065475946356067904e-01,2.880000000000000338e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
3.356690247195491896e-04,9.288017411983107759e-04,3.561836078354936874e-01,1.136442786069651767e+01,4.852000000000000313e+00,4.350124378109452850e-01,2.157666957534180863e-01,4.341499999999999915e+01,2.930000000000000160e+00,7.066772954853506317e-01,2.910000000000000364e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
7.430622000201984921e-04,2.001076922093922988e-03,3.803592892180748808e-01,1.238743123148540093e+01,5.057999999999999829e+00,4.504866694879389732e-01,2.236163418017048377e-01,4.178999999999999915e+01,2.820000000000000284e+00,7.068021737735504795e-01,2.939999999999999836e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.712772715876673254e-03,4.256572332396011890e-03,4.045349706006561852e-01,1.345375972342264426e+01,5.263999999999999346e+00,4.666162489196197249e-01,2.311794479159348104e-01,4.016499999999999915e+01,2.709999999999999964e+00,7.069224935611191363e-01,2.969999999999999862e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
2.914869479615913011e-03,6.467922068945088435e-03,4.287106519832374896e-01,1.456622516556291380e+01,5.469999999999999751e+00,4.834437086092716052e-01,2.384714224527673121e-01,3.853999999999999915e+01,2.600000000000000089e+00,7.070384999762051592e-01,2.999999999999999889e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
4.610428399353121501e-03,8.615376751377959094e-03,4.858395867849137906e-01,1.664692787177203925e+01,6.270999999999999908e+00,4.860863757791629158e-01,2.354061815803690505e-01,3.736899999999999977e+01,2.529999999999999805e+00,7.048631844332603480e-01,3.029999999999999916e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
5.385049225629004455e-03,1.159695232209147914e-02,5.429685215865900361e-01,1.876313426133812357e+01,7.071999999999999176e+00,4.887741356084417954e-01,2.323665159652285594e-01,3.619800000000000040e+01,2.459999999999999964e+00,7.027060189336379326e-01,3.059999999999999942e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
7.556856505224720383e-03,1.604927586573441298e-02,6.000974563882662816e-01,2.091576086956521152e+01,7.872999999999997556e+00,4.915081521739130266e-01,2.293521068511434058e-01,3.502700000000000102e+01,2.390000000000000124e+00,7.005667772649941671e-01,3.089999999999999969e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.117462266053541493e-02,2.215125353383214785e-02,6.572263911899425270e-01,2.310575605299223412e+01,8.673999999999999488e+00,4.942896299680220595e-01,2.263626407570694943e-01,3.385600000000000165e+01,2.319999999999999840e+00,6.984452369586177101e-01,3.119999999999999996e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.499895436951968059e-02,2.921572306257128049e-02,7.143553259916187725e-01,2.533410138248848043e+01,9.474999999999999645e+00,4.971198156682027913e-01,2.233978093684456101e-01,3.268500000000000227e+01,2.250000000000000000e+00,6.963411792123048727e-01,3.150000000000000022e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.609203042437564596e-02,3.374007375812702880e-02,7.714842607932949070e-01,2.760181311018130756e+01,1.027599999999999980e+01,5.000000000000000000e-01,2.204573094311946813e-01,3.151399999999999935e+01,2.180000000000000160e+00,6.942543888151359033e-01,3.180000000000000049e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.703592024602292379e-02,3.790777387888866201e-02,8.286131955949711525e-01,2.990994371482176817e+01,1.107699999999999996e+01,5.029315196998124238e-01,2.175408426483232682e-01,3.034300000000000352e+01,2.109999999999999876e+00,6.921846540740946851e-01,3.210000000000000075e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.823227907771568165e-02,4.346954790764030047e-02,8.857421303966475090e-01,3.225958353052531891e+01,1.187800000000000011e+01,5.059157595835305221e-01,2.146481155790462558e-01,2.917199999999999704e+01,2.040000000000000036e+00,6.901317667424793356e-01,3.240000000000000102e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,0.000000000000000000e+00
1.860237569471415511e-02,4.658646482025451119e-02,9.428710651983237545e-01,3.465186246418338101e+01,1.267899999999999849e+01,5.089541547277937061e-01,2.117788395403648882e-01,2.800099999999999767e+01,1.969999999999999973e+00,6.880955219500564102e-01,3.270000000000000129e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,1.532599999999999909e+02
2.528463538350341974e-02,5.389705809744924081e-02,1.000000000000000000e+00,3.708795180722892582e+01,1.348000000000000043e+01,5.120481927710843761e-01,2.089327305110288968e-01,2.682999999999999829e+01,1.899999999999999911e+00,6.860757181349043110e-01,3.300000000000000155e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,1.320999999999999943e+02
4.338098726603598770e-02,6.289201793940774055e-02,1.057128934801675912e+00,3.925404101326900275e+01,1.428100000000000058e+01,5.096501809408926498e-01,2.093239777182694383e-01,2.565899999999999892e+01,1.939999999999999947e+00,6.797328904104945613e-01,3.350000000000000200e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,1.287900000000000205e+02
4.883042364325718143e-02,6.845181703012305496e-02,1.114257869603352491e+00,4.142536231884057685e+01,1.508200000000000074e+01,5.072463768115942351e-01,2.097072177861280529e-01,2.448800000000000310e+01,1.979999999999999982e+00,6.735198729562280606e-01,3.400000000000000244e-01,1.710605740865071667e+01,9.656250000000000000e+01,7.716666666666667140e+01,1.643284596771173511e+01,1.094101708262843786e+01,1.729694043439129247e+00,9.674017147731152733e+00,1.379600000000000080e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.152714932126698288e-01,2.765124555160142883e+00,5.527999999999999581e+00,2.709710218607015997e-01,1.440977806368607395e-01,3.082199999999999918e+01,2.310000000000000142e+01,9.096815696365392334e-01,2.274000000000000021e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
3.693026278114149193e-03,9.288017411983107759e-04,6.951923076923077760e-01,3.337225088243280791e+00,5.696000000000001506e+00,2.883518870486017072e-01,1.349023227195816077e-01,2.959400000000000119e+01,2.180000000000000071e+01,9.202891862790339994e-01,2.118000000000000327e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
7.831762624276556589e-03,2.001076922093922988e-03,7.751131221719457232e-01,3.993006993006993355e+00,5.863999999999999879e+00,3.082750582750583002e-01,1.264740566037735880e-01,2.836599999999999966e+01,2.050000000000000000e+01,9.300117924528301661e-01,1.961999999999999966e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
1.910186005921112040e-02,4.256572332396011890e-03,8.550339366515837813e-01,4.752279157497641293e+00,6.032000000000000028e+00,3.313423451744734183e-01,1.187208150558936026e-01,2.713800000000000168e+01,1.919999999999999929e+01,9.389557096363380095e-01,1.806000000000000050e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
2.597852968052711403e-02,6.467922068945088435e-03,9.349547511312216175e-01,5.641638225255972472e+00,6.199999999999997513e+00,3.583617747440273060e-01,1.115646258503401184e-01,2.591000000000000014e+01,1.789999999999999858e+01,9.472108843537415668e-01,1.649999999999999911e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
3.482905817462825931e-02,8.615376751377959094e-03,9.414592760180996445e-01,5.968088920760128424e+00,6.821000000000001506e+00,3.650053782717820328e-01,1.110288065843621358e-01,2.485200000000000031e+01,1.736999999999999389e+01,9.305898491083676172e-01,1.573999999999999844e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
4.845505168353218817e-02,1.159695232209147914e-02,9.479638009049772274e-01,6.329305135951661221e+00,7.442000000000000171e+00,3.723564954682779260e-01,1.104840940525587817e-01,2.379400000000000048e+01,1.683999999999999986e+01,9.136929460580911488e-01,1.498000000000000220e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
6.494632420131778161e-02,1.604927586573441298e-02,9.544683257918552544e-01,6.731152772237734894e+00,8.062999999999998835e+00,3.805345033905065955e-01,1.099302649930265219e-01,2.273600000000000065e+01,1.630999999999999872e+01,8.965132496513249505e-01,1.421999999999999931e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
7.876333631081382236e-02,2.215125353383214785e-02,9.609728506787331703e-01,7.180896027049871400e+00,8.683999999999999275e+00,3.896872358410821136e-01,1.093670886075949200e-01,2.167800000000000082e+01,1.577999999999999936e+01,8.790436005625879012e-01,1.346000000000000085e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
9.487257162741520589e-02,2.921572306257128049e-02,9.674773755656107532e-01,7.687640449438202239e+00,9.304999999999999716e+00,4.000000000000000222e-01,1.087943262411347617e-01,2.062000000000000099e+01,1.525000000000000000e+01,8.612765957446808507e-01,1.270000000000000018e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
1.298289755357715514e-01,3.374007375812702880e-02,9.739819004524887802e-01,8.262955854126678545e+00,9.926000000000000156e+00,4.117082533589250803e-01,1.082117310443490715e-01,1.956200000000000117e+01,1.472000000000000064e+01,8.432045779685264364e-01,1.193999999999999950e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
1.388068497636007759e-01,3.790777387888866201e-02,9.804864253393663631e-01,8.921770458054554709e+00,1.054700000000000060e+01,4.251158003088008064e-01,1.076190476190476003e-01,1.850400000000000134e+01,1.418999999999999950e+01,8.248196248196247859e-01,1.117999999999999883e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
1.707069560624833171e-01,4.346954790764030047e-02,9.869909502262443901e-01,9.683684794672588581e+00,1.116799999999999926e+01,4.406215316315205688e-01,1.070160116448325982e-01,1.744599999999999795e+01,1.366000000000000014e+01,8.061135371179039000e-01,1.042000000000000037e+00,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,0.000000000000000000e+00
1.947752997370892636e-01,4.658646482025451119e-02,9.934954751131221951e-01,1.057495484647802364e+01,1.178899999999999970e+01,4.587597832630945227e-01,1.064023494860499297e-01,1.638799999999999812e+01,1.313000000000000078e+01,7.870778267254038285e-01,9.659999999999999698e-01,1.729837310791015526e+01,4.489583333333334281e+01,5.764583333333334281e+01,5.247424303662715062e+01,1.185595634769152618e+01,1.056594027346269060e+00,1.754549529028765775e+01,1.532599999999999909e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.637782440563927855e-01,6.024084110123563107e+01,8.006000000000000227e+00,2.557988293951874992e-01,6.967911264149269368e-02,3.616400000000000148e+01,2.120000000000000107e+00,5.979185193103275786e-01,2.320000000000000118e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
1.665106421173417504e-03,9.288017411983107759e-04,1.013255414708585489e+00,6.412576821773484426e+01,8.357000000000001094e+00,2.622914837576821867e-01,7.439734514573355384e-02,3.476300000000000523e+01,2.040000000000000036e+00,6.081289668402919402e-01,2.389999999999999902e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
3.993098810965636271e-03,2.001076922093922988e-03,1.062732585360778303e+00,6.810913536341409724e+01,8.708000000000000185e+00,2.689486552567236788e-01,7.904946001219906315e-02,3.336199999999999477e+01,1.959999999999999964e+00,6.181963331060958966e-01,2.459999999999999964e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
7.741561133512429513e-03,4.256572332396011890e-03,1.112209756012971118e+00,7.219473210265644525e+01,9.058999999999999275e+00,2.757766771724449173e-01,8.363683735265069197e-02,3.196099999999999852e+01,1.879999999999999893e+00,6.281236047258664801e-01,2.530000000000000027e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
1.057460949939516455e-02,6.467922068945088435e-03,1.161686926665163710e+00,7.638654503990878197e+01,9.410000000000000142e+00,2.827822120866590461e-01,8.816081913376162815e-02,3.055999999999999872e+01,1.800000000000000044e+00,6.379136857702046859e-01,2.600000000000000089e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
1.377066684809295435e-02,8.615376751377959094e-03,1.145518233998647606e+00,7.652757182576459627e+01,1.039400000000000013e+01,2.906626506024096446e-01,1.001150533219451050e-01,2.922300000000000608e+01,1.719999999999999973e+00,6.510865293199339376e-01,2.590000000000000080e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
1.638275322443608767e-02,1.159695232209147914e-02,1.129349541332130835e+00,7.667318106898987651e+01,1.137800000000000011e+01,2.987991523428302765e-01,1.118995764088276390e-01,2.788599999999999923e+01,1.639999999999999902e+00,6.640723614935349906e-01,2.580000000000000071e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
2.141752998608841344e-02,1.604927586573441298e-02,1.113180848665614731e+00,7.682359980852082515e+01,1.236200000000000010e+01,3.072044040210626936e-01,1.235179769370476771e-01,2.654899999999999949e+01,1.560000000000000053e+00,6.768751366481005061e-01,2.570000000000000062e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
2.844885615322356384e-02,2.215125353383214785e-02,1.097012155999098404e+00,7.697907033341445526e+01,1.334599999999999831e+01,3.158919445120467739e-01,1.349737429843360370e-01,2.521199999999999974e+01,1.479999999999999982e+00,6.894986984344669834e-01,2.560000000000000053e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
4.835121821104041567e-02,2.921572306257128049e-02,1.080843463332582077e+00,7.713985148514851176e+01,1.433000000000000007e+01,3.248762376237623872e-01,1.462702656548514890e-01,2.387500000000000000e+01,1.399999999999999911e+00,7.019467836444558406e-01,2.550000000000000044e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
6.207453606137487701e-02,3.374007375812702880e-02,1.064674770666065529e+00,7.730622009569377440e+01,1.531400000000000006e+01,3.341727524553009254e-01,1.574108424259254846e-01,2.253800000000000026e+01,1.320000000000000062e+00,7.142230258987833924e-01,2.540000000000000036e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
7.769970532167520816e-02,3.790777387888866201e-02,1.048506077999548980e+00,7.747847257816503941e+01,1.629800000000000182e+01,3.437980522808816164e-01,1.683986803571541346e-01,2.120100000000000051e+01,1.239999999999999991e+00,7.263309591832868284e-01,2.530000000000000027e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
9.029453872543244386e-02,4.346954790764030047e-02,1.032337385333032875e+00,7.765692668927732711e+01,1.728200000000000358e+01,3.537698930341768855e-01,1.792368991683969959e-01,1.986400000000000077e+01,1.159999999999999920e+00,7.382740212406921909e-01,2.520000000000000018e-01,1.740068311642377807e+01,6.824038461538461320e+01,7.600961538461538680e+01,3.201360253664006450e+01,1.285946860383600665e+01,1.254933566774623088e+00,1.096847728144228284e+01,0.000000000000000000e+00
